# Flight Simulation Results - CJ Flatwing
# Route: KSZT to KSAN
# Initial Fuel: 3440 lb
# Payload: 0 lb
# Cruise Altitude: 41000 ft
# Winds/Temps Source: No Wind
# Approach VAPP: 114.6 kts
# Approach VREF: 88.7 kts
# Generated: 2025-11-06 13:59:25
# Original Data Points: 2014
# Sampled Data Points (5-sec intervals): 2014
# Time Range: 0 - 10065 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Segment,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
3330,6,42049,283.5,363,179,2,823,822,8969,2469,592,0.633,0.0,,
3335,6,42049,284.0,363,179,2,823,822,8968,2468,592,0.633,0.0,,
3340,6,42049,284.5,363,179,2,823,822,8967,2467,592,0.633,0.0,,
3345,6,42049,285.0,363,179,2,823,822,8967,2467,592,0.633,0.0,,
3350,6,42049,285.5,363,179,2,823,822,8966,2466,592,0.633,0.0,,
3355,6,42050,286.0,363,179,2,823,822,8965,2465,592,0.633,0.0,,
3360,6,42050,286.5,363,179,2,823,822,8964,2464,592,0.633,0.0,,
3365,6,42050,287.0,363,179,2,823,822,8963,2463,592,0.633,0.0,,
3370,6,42050,287.5,363,179,2,823,822,8962,2462,592,0.633,0.0,,
3375,6,42050,288.0,363,179,2,823,822,8962,2462,592,0.634,0.0,,
3380,6,42051,288.5,363,179,2,823,822,8961,2461,592,0.634,0.0,,
3385,6,42051,289.0,363,179,2,823,822,8960,2460,592,0.634,0.0,,
3390,6,42051,289.5,363,179,2,823,822,8959,2459,592,0.634,0.0,,
3395,6,42051,290.0,363,179,2,822,822,8958,2458,592,0.634,0.0,,
3400,6,42051,290.5,363,179,2,822,822,8958,2458,592,0.634,0.0,,
3405,6,42051,291.0,363,179,2,822,822,8957,2457,592,0.634,0.0,,
3410,6,42052,291.5,363,179,2,822,822,8956,2456,592,0.634,0.0,,
3415,6,42052,292.0,363,179,2,822,822,8955,2455,592,0.634,0.0,,
3420,6,42052,292.5,363,179,2,822,822,8954,2454,592,0.634,0.0,,
3425,6,42052,293.0,363,179,2,822,821,8953,2453,592,0.634,0.0,,
3430,6,42052,293.5,363,179,2,822,821,8953,2453,592,0.634,0.0,,
3435,6,42053,294.0,363,179,2,822,821,8952,2452,592,0.634,0.0,,
3440,6,42053,294.6,363,179,2,822,821,8951,2451,592,0.634,0.0,,
3445,6,42053,295.1,363,179,2,822,821,8950,2450,592,0.634,0.0,,
3450,6,42053,295.6,363,179,2,822,821,8949,2449,592,0.634,0.0,,
3455,6,42053,296.1,363,179,2,822,821,8948,2448,592,0.634,0.0,,
3460,6,42054,296.6,364,179,2,822,821,8948,2448,592,0.634,0.0,,
3465,6,42054,297.1,364,179,2,822,821,8947,2447,592,0.634,0.0,,
3470,6,42054,297.6,364,179,2,822,821,8946,2446,592,0.634,0.0,,
3475,6,42054,298.1,364,179,2,822,821,8945,2445,592,0.634,0.0,,
3480,6,42054,298.6,364,179,2,822,821,8944,2444,592,0.634,0.0,,
3485,6,42055,299.1,364,179,2,822,821,8944,2444,592,0.634,0.0,,
3490,6,42055,299.6,364,179,2,822,821,8943,2443,592,0.634,0.0,,
3495,6,42055,300.1,364,179,2,822,821,8942,2442,592,0.634,0.0,,
3500,6,42055,300.6,364,179,2,822,821,8941,2441,592,0.634,0.0,,
3505,6,42055,301.1,364,179,2,822,821,8940,2440,592,0.634,0.0,,
3510,6,42055,301.6,364,179,2,822,821,8939,2439,592,0.634,0.0,,
3515,6,42056,302.1,364,179,2,822,821,8939,2439,592,0.634,0.0,,
3520,6,42056,302.6,364,179,2,822,821,8938,2438,592,0.634,0.0,,
3525,6,42056,303.1,364,179,2,822,821,8937,2437,592,0.634,0.0,,
3530,6,42056,303.6,364,179,2,822,821,8936,2436,592,0.634,0.0,,
3535,6,42056,304.1,364,179,2,822,821,8935,2435,592,0.634,0.0,,
3540,6,42057,304.7,364,179,2,822,821,8935,2435,592,0.634,0.0,,
3545,6,42057,305.2,364,179,2,822,821,8934,2434,592,0.634,0.0,,
3550,6,42057,305.7,364,179,2,822,821,8933,2433,592,0.634,0.0,,
3555,6,42057,306.2,364,179,2,822,821,8932,2432,592,0.634,0.0,,
3560,6,42057,306.7,364,179,2,822,821,8931,2431,592,0.634,0.0,,
3565,6,42058,307.2,364,179,2,822,821,8930,2430,592,0.634,0.0,,
3570,6,42058,307.7,364,179,2,822,821,8930,2430,592,0.634,0.0,,
3575,6,42058,308.2,364,179,2,822,821,8929,2429,592,0.634,0.0,,
3580,6,42058,308.7,364,179,2,822,821,8928,2428,592,0.634,0.0,,
3585,6,42058,309.2,364,179,2,822,821,8927,2427,592,0.634,0.0,,
3590,6,42058,309.7,364,179,2,822,821,8926,2426,592,0.634,0.0,,
3595,6,42059,310.2,364,179,2,822,821,8925,2425,592,0.634,0.0,,
3600,6,42059,310.7,364,179,2,822,821,8925,2425,592,0.634,0.0,,
3605,6,42059,311.2,364,179,2,822,821,8924,2424,592,0.634,0.0,,
3610,6,42059,311.7,364,179,2,822,821,8923,2423,592,0.634,0.0,,
3615,6,42059,312.2,364,179,2,822,821,8922,2422,592,0.634,0.0,,
3620,6,42060,312.7,364,179,2,822,821,8921,2421,592,0.634,0.0,,
3625,6,42060,313.2,364,179,2,822,821,8921,2421,592,0.634,0.0,,
3630,6,42060,313.7,364,179,2,822,821,8920,2420,592,0.634,0.0,,
3635,6,42060,314.3,364,179,2,822,821,8919,2419,592,0.634,0.0,,
3640,6,42060,314.8,364,179,2,822,821,8918,2418,592,0.634,0.0,,
3645,6,42060,315.3,364,179,2,822,821,8917,2417,592,0.634,0.0,,
3650,6,42061,315.8,364,179,2,822,821,8916,2416,592,0.634,0.0,,
3655,6,42061,316.3,364,179,2,822,821,8916,2416,592,0.634,0.0,,
3660,6,42061,316.8,364,179,2,822,821,8915,2415,592,0.634,0.0,,
3665,6,42061,317.3,364,179,2,822,821,8914,2414,592,0.635,0.0,,
3670,6,42061,317.8,364,179,2,822,821,8913,2413,592,0.635,0.0,,
3675,6,42062,318.3,364,179,2,822,821,8912,2412,592,0.635,0.0,,
3680,6,42062,318.8,364,179,2,822,821,8911,2411,592,0.635,0.0,,
3685,6,42062,319.3,364,179,2,822,821,8911,2411,592,0.635,0.0,,
3690,6,42062,319.8,364,179,2,822,821,8910,2410,592,0.635,0.0,,
3695,6,42062,320.3,364,179,2,822,821,8909,2409,592,0.635,0.0,,
3700,6,42062,320.8,364,179,2,822,821,8908,2408,592,0.635,0.0,,
3705,6,42063,321.3,364,179,2,822,821,8907,2407,592,0.635,0.0,,
3710,6,42063,321.8,364,179,2,822,821,8907,2407,592,0.635,0.0,,
3715,6,42063,322.3,364,179,2,822,821,8906,2406,592,0.635,0.0,,
3720,6,42063,322.8,364,179,2,822,821,8905,2405,592,0.635,0.0,,
3725,6,42063,323.4,364,179,2,822,821,8904,2404,592,0.635,0.0,,
3730,6,42064,323.9,364,179,2,822,821,8903,2403,592,0.635,0.0,,
3735,6,42064,324.4,364,179,2,822,821,8902,2402,592,0.635,0.0,,
3740,6,42064,324.9,364,179,2,822,821,8902,2402,592,0.635,0.0,,
3745,6,42064,325.4,364,179,2,822,821,8901,2401,592,0.635,0.0,,
3750,6,42064,325.9,364,179,2,822,821,8900,2400,592,0.635,0.0,,
3755,6,42064,326.4,364,179,2,822,821,8899,2399,592,0.635,0.0,,
3760,6,42065,326.9,364,179,2,822,821,8898,2398,592,0.635,0.0,,
3765,6,42065,327.4,364,179,2,822,821,8898,2398,592,0.635,0.0,,
3770,6,42065,327.9,364,179,2,822,821,8897,2397,592,0.635,0.0,,
3775,6,42065,328.4,364,179,2,822,821,8896,2396,592,0.635,0.0,,
3780,6,42065,328.9,364,179,2,822,821,8895,2395,592,0.635,0.0,,
3785,6,42066,329.4,364,179,2,822,821,8894,2394,592,0.635,0.0,,
3790,6,42066,329.9,364,179,2,822,821,8893,2393,592,0.635,0.0,,
3795,6,42066,330.4,364,179,2,822,821,8893,2393,592,0.635,0.0,,
3800,6,42066,330.9,364,179,2,822,821,8892,2392,592,0.635,0.0,,
3805,6,42066,331.4,364,179,2,822,821,8891,2391,592,0.635,0.0,,
3810,6,42066,331.9,364,179,2,822,821,8890,2390,592,0.635,0.0,,
3815,6,42067,332.5,364,179,2,822,821,8889,2389,592,0.635,0.0,,
3820,6,42067,333.0,364,179,2,822,821,8888,2388,592,0.635,0.0,,
3825,6,42067,333.5,364,179,2,822,821,8888,2388,592,0.635,0.0,,
3830,6,42067,334.0,364,179,2,822,821,8887,2387,592,0.635,0.0,,
3835,6,42067,334.5,364,179,2,822,821,8886,2386,592,0.635,0.0,,
3840,6,42068,335.0,364,179,2,822,821,8885,2385,592,0.635,0.0,,
3845,6,42068,335.5,364,179,2,822,821,8884,2384,592,0.635,0.0,,
3850,6,42068,336.0,364,179,2,822,821,8884,2384,592,0.635,0.0,,
3855,6,42068,336.5,364,179,2,822,821,8883,2383,592,0.635,0.0,,
3860,6,42068,337.0,364,179,2,822,821,8882,2382,592,0.635,0.0,,
3865,6,42068,337.5,364,179,2,822,821,8881,2381,592,0.635,0.0,,
3870,6,42069,338.0,364,179,2,822,821,8880,2380,592,0.635,0.0,,
3875,6,42069,338.5,364,179,2,822,821,8879,2379,592,0.635,0.0,,
3880,6,42069,339.0,364,179,2,822,821,8879,2379,592,0.635,0.0,,
3885,6,42069,339.5,364,179,2,822,821,8878,2378,592,0.635,0.0,,
3890,6,42069,340.0,364,179,2,822,821,8877,2377,592,0.635,0.0,,
3895,6,42070,340.5,364,179,2,822,821,8876,2376,592,0.635,0.0,,
3900,6,42070,341.1,364,179,2,822,821,8875,2375,592,0.635,0.0,,
3905,6,42070,341.6,364,179,2,822,821,8875,2375,592,0.635,0.0,,
3910,6,42070,342.1,364,179,2,822,821,8874,2374,592,0.635,0.0,,
3915,6,42070,342.6,364,179,2,822,821,8873,2373,592,0.635,0.0,,
3920,6,42070,343.1,364,179,2,822,821,8872,2372,592,0.635,0.0,,
3925,6,42071,343.6,364,179,2,822,821,8871,2371,592,0.635,0.0,,
3930,6,42071,344.1,364,179,2,822,821,8870,2370,592,0.635,0.0,,
3935,6,42071,344.6,364,179,2,822,821,8870,2370,592,0.635,0.0,,
3940,6,42071,345.1,364,179,2,822,821,8869,2369,592,0.635,0.0,,
3945,6,42071,345.6,364,179,2,822,821,8868,2368,592,0.635,0.0,,
3950,6,42072,346.1,364,179,2,822,821,8867,2367,592,0.635,0.0,,
3955,6,42072,346.6,364,179,2,822,821,8866,2366,592,0.635,0.0,,
3960,6,42072,347.1,364,179,2,822,821,8865,2365,592,0.635,0.0,,
3965,6,42072,347.6,364,179,2,822,821,8865,2365,592,0.635,0.0,,
3970,6,42072,348.1,364,179,2,822,821,8864,2364,592,0.636,0.0,,
3975,6,42072,348.6,364,179,2,822,821,8863,2363,592,0.636,0.0,,
3980,6,42073,349.2,365,179,2,822,821,8862,2362,592,0.636,0.0,,
3985,6,42073,349.7,365,179,2,822,821,8861,2361,592,0.636,0.0,,
3990,6,42073,350.2,365,179,2,822,821,8861,2361,592,0.636,0.0,,
3995,6,42073,350.7,365,179,2,822,821,8860,2360,592,0.636,0.0,,
4000,6,42073,351.2,365,179,2,822,821,8859,2359,592,0.636,0.0,,
4005,6,42074,351.7,365,179,2,822,821,8858,2358,592,0.636,0.0,,
4010,6,42074,352.2,365,179,2,822,821,8857,2357,592,0.636,0.0,,
4015,6,42074,352.7,365,179,2,822,821,8856,2356,592,0.636,0.0,,
4020,6,42074,353.2,365,179,2,822,821,8856,2356,592,0.636,0.0,,
4025,6,42074,353.7,365,179,2,822,821,8855,2355,592,0.636,0.0,,
4030,6,42074,354.2,365,179,2,822,821,8854,2354,592,0.636,0.0,,
4035,6,42075,354.7,365,179,2,822,821,8853,2353,592,0.636,0.0,,
4040,6,42075,355.2,365,179,2,822,821,8852,2352,592,0.636,0.0,,
4045,6,42075,355.7,365,179,2,822,821,8852,2352,591,0.636,0.0,,
4050,6,42075,356.2,365,179,2,822,821,8851,2351,591,0.636,0.0,,
4055,6,42075,356.7,365,179,2,822,821,8850,2350,591,0.636,0.0,,
4060,6,42075,357.3,365,179,2,822,821,8849,2349,591,0.636,0.0,,
4065,6,42076,357.8,365,179,2,821,821,8848,2348,591,0.636,0.0,,
4070,6,42076,358.3,365,179,2,821,821,8847,2347,591,0.636,0.0,,
4075,6,42076,358.8,365,179,2,821,821,8847,2347,591,0.636,0.0,,
4080,6,42076,359.3,365,179,2,821,821,8846,2346,591,0.636,0.0,,
4085,6,42076,359.8,365,179,2,821,821,8845,2345,591,0.636,0.0,,
4090,6,42077,360.3,365,179,2,821,821,8844,2344,591,0.636,0.0,,
4095,6,42077,360.8,365,179,2,821,821,8843,2343,591,0.636,0.0,,
4100,6,42077,361.3,365,179,2,821,821,8842,2342,591,0.636,0.0,,
4105,6,42077,361.8,365,179,2,821,821,8842,2342,591,0.636,0.0,,
4110,6,42077,362.3,365,179,2,821,821,8841,2341,591,0.636,0.0,,
4115,6,42077,362.8,365,179,2,821,821,8840,2340,591,0.636,0.0,,
4120,6,42078,363.3,365,179,2,821,821,8839,2339,591,0.636,0.0,,
4125,6,42078,363.8,365,179,2,821,821,8838,2338,591,0.636,0.0,,
4130,6,42078,364.3,365,179,2,821,821,8838,2338,591,0.636,0.0,,
4135,6,42078,364.9,365,179,2,821,821,8837,2337,591,0.636,0.0,,
4140,6,42078,365.4,365,179,2,821,821,8836,2336,591,0.636,0.0,,
4145,6,42079,365.9,365,179,2,821,821,8835,2335,591,0.636,0.0,,
4150,6,42079,366.4,365,179,2,821,821,8834,2334,591,0.636,0.0,,
4155,6,42079,366.9,365,179,2,821,821,8833,2333,591,0.636,0.0,,
4160,6,42079,367.4,365,179,2,821,820,8833,2333,591,0.636,0.0,,
4165,6,42079,367.9,365,179,2,821,820,8832,2332,591,0.636,0.0,,
4170,6,42079,368.4,365,179,2,821,820,8831,2331,591,0.636,0.0,,
4175,6,42080,368.9,365,179,2,821,820,8830,2330,591,0.636,0.0,,
4180,6,42080,369.4,365,179,2,821,820,8829,2329,591,0.636,0.0,,
4185,6,42080,369.9,365,179,2,821,820,8829,2329,591,0.636,0.0,,
4190,6,42080,370.4,365,179,2,821,820,8828,2328,591,0.636,0.0,,
4195,6,42080,370.9,365,179,2,821,820,8827,2327,591,0.636,0.0,,
4200,6,42080,371.4,365,179,2,821,820,8826,2326,591,0.636,0.0,,
4205,6,42081,371.9,365,179,2,821,820,8825,2325,591,0.636,0.0,,
4210,6,42081,372.5,365,179,2,821,820,8824,2324,591,0.636,0.0,,
4215,6,42081,373.0,365,179,2,821,820,8824,2324,591,0.636,0.0,,
4220,6,42081,373.5,365,179,2,821,820,8823,2323,591,0.636,0.0,,
4225,6,42081,374.0,365,179,2,821,820,8822,2322,591,0.636,0.0,,
4230,6,42082,374.5,365,179,2,821,820,8821,2321,591,0.636,0.0,,
4235,6,42082,375.0,365,179,2,821,820,8820,2320,591,0.636,0.0,,
4240,6,42082,375.5,365,179,2,821,820,8819,2319,591,0.636,0.0,,
4245,6,42082,376.0,365,179,2,821,820,8819,2319,591,0.636,0.0,,
4250,6,42082,376.5,365,179,2,821,820,8818,2318,591,0.636,0.0,,
4255,6,42082,377.0,365,179,2,821,820,8817,2317,591,0.636,0.0,,
4260,6,42083,377.5,365,179,2,821,820,8816,2316,591,0.636,0.0,,
4265,6,42083,378.0,365,179,2,821,820,8815,2315,591,0.636,0.0,,
4270,6,42083,378.5,365,179,2,821,820,8815,2315,591,0.636,0.0,,
4275,6,42083,379.0,365,179,2,821,820,8814,2314,591,0.637,0.0,,
4280,6,42083,379.6,365,179,2,821,820,8813,2313,591,0.637,0.0,,
4285,6,42083,380.1,365,179,2,821,820,8812,2312,591,0.637,0.0,,
4290,6,42084,380.6,365,179,2,821,820,8811,2311,591,0.637,0.0,,
4295,6,42084,381.1,365,179,2,821,820,8810,2310,591,0.637,0.0,,
4300,6,42084,381.6,365,179,2,821,820,8810,2310,591,0.637,0.0,,
4305,6,42084,382.1,365,179,2,821,820,8809,2309,591,0.637,0.0,,
4310,6,42084,382.6,365,179,2,821,820,8808,2308,591,0.637,0.0,,
4315,6,42085,383.1,365,179,2,821,820,8807,2307,591,0.637,0.0,,
4320,6,42085,383.6,365,179,2,821,820,8806,2306,591,0.637,0.0,,
4325,6,42085,384.1,365,179,2,821,820,8806,2306,591,0.637,0.0,,
4330,6,42085,384.6,365,179,2,821,820,8805,2305,591,0.637,0.0,,
4335,6,42085,385.1,365,179,2,821,820,8804,2304,591,0.637,0.0,,
4340,6,42085,385.6,365,179,2,821,820,8803,2303,591,0.637,0.0,,
4345,6,42086,386.1,365,179,2,821,820,8802,2302,591,0.637,0.0,,
4350,6,42086,386.7,365,180,2,821,820,8801,2301,591,0.637,0.0,,
4355,6,42086,387.2,365,180,2,821,820,8801,2301,591,0.637,0.0,,
4360,6,42086,387.7,365,180,2,821,820,8800,2300,591,0.637,0.0,,
4365,6,42086,388.2,365,180,2,821,820,8799,2299,591,0.637,0.0,,
4370,6,42086,388.7,365,180,2,821,820,8798,2298,591,0.637,0.0,,
4375,6,42087,389.2,365,180,2,821,820,8797,2297,591,0.637,0.0,,
4380,6,42087,389.7,365,180,2,821,820,8796,2296,591,0.637,0.0,,
4385,6,42087,390.2,365,180,2,821,820,8796,2296,591,0.637,0.0,,
4390,6,42087,390.7,365,180,2,821,820,8795,2295,591,0.637,0.0,,
4395,6,42087,391.2,365,180,2,821,820,8794,2294,591,0.637,0.0,,
4400,6,42088,391.7,365,180,2,821,820,8793,2293,591,0.637,0.0,,
4405,6,42088,392.2,365,180,2,821,820,8792,2292,591,0.637,0.0,,
4410,6,42088,392.7,365,180,2,821,820,8792,2292,591,0.637,0.0,,
4415,6,42088,393.2,365,180,2,821,820,8791,2291,591,0.637,0.0,,
4420,6,42088,393.8,365,180,2,821,820,8790,2290,591,0.637,0.0,,
4425,6,42088,394.3,365,180,2,821,820,8789,2289,591,0.637,0.0,,
4430,6,42089,394.8,365,180,2,821,820,8788,2288,591,0.637,0.0,,
4435,6,42089,395.3,365,180,2,821,820,8787,2287,591,0.637,0.0,,
4440,6,42089,395.8,365,180,2,821,820,8787,2287,591,0.637,0.0,,
4445,6,42089,396.3,365,180,2,821,820,8786,2286,591,0.637,0.0,,
4450,6,42089,396.8,365,180,2,821,820,8785,2285,591,0.637,0.0,,
4455,6,42089,397.3,365,180,2,821,820,8784,2284,591,0.637,0.0,,
4460,6,42090,397.8,365,180,2,821,820,8783,2283,591,0.637,0.0,,
4465,6,42090,398.3,365,180,2,821,820,8783,2283,591,0.637,0.0,,
4470,6,42090,398.8,365,180,2,821,820,8782,2282,591,0.637,0.0,,
4475,6,42090,399.3,365,180,2,821,820,8781,2281,591,0.637,0.0,,
4480,6,42090,399.8,365,180,2,821,820,8780,2280,591,0.637,0.0,,
4485,6,42091,400.4,365,180,2,821,820,8779,2279,591,0.637,0.0,,
4490,6,42091,400.9,365,180,2,821,820,8778,2278,591,0.637,0.0,,
4495,6,42091,401.4,365,180,2,821,820,8778,2278,591,0.637,0.0,,
4500,6,42091,401.9,365,180,2,821,820,8777,2277,591,0.637,0.0,,
4505,6,42091,402.4,365,180,2,821,820,8776,2276,591,0.637,0.0,,
4510,6,42091,402.9,365,180,2,821,820,8775,2275,591,0.637,0.0,,
4515,6,42092,403.4,365,180,2,821,820,8774,2274,591,0.637,0.0,,
4520,6,42092,403.9,366,180,2,821,820,8773,2273,591,0.637,0.0,,
4525,6,42092,404.4,366,180,2,821,820,8773,2273,591,0.637,0.0,,
4530,6,42092,404.9,366,180,2,821,820,8772,2272,591,0.637,0.0,,
4535,6,42092,405.4,366,180,2,821,820,8771,2271,591,0.637,0.0,,
4540,6,42092,405.9,366,180,2,821,820,8770,2270,591,0.637,0.0,,
4545,6,42093,406.4,366,180,2,821,820,8769,2269,591,0.637,0.0,,
4550,6,42093,407.0,366,180,2,821,820,8769,2269,591,0.637,0.0,,
4555,6,42093,407.5,366,180,2,821,820,8768,2268,591,0.637,0.0,,
4560,6,42093,408.0,366,180,2,821,820,8767,2267,591,0.637,0.0,,
4565,6,42093,408.5,366,180,2,821,820,8766,2266,591,0.637,0.0,,
4570,6,42094,409.0,366,180,2,821,820,8765,2265,591,0.637,0.0,,
4575,6,42094,409.5,366,180,2,821,820,8764,2264,591,0.637,0.0,,
4580,6,42094,410.0,366,180,2,821,820,8764,2264,591,0.637,0.0,,
4585,6,42094,410.5,366,180,2,821,820,8763,2263,591,0.637,0.0,,
4590,6,42094,411.0,366,180,2,821,820,8762,2262,591,0.638,0.0,,
4595,6,42094,411.5,366,180,2,821,820,8761,2261,591,0.638,0.0,,
4600,6,42095,412.0,366,180,2,821,820,8760,2260,591,0.638,0.0,,
4605,6,42095,412.5,366,180,2,821,820,8760,2260,591,0.638,0.0,,
4610,6,42095,413.0,366,180,2,821,820,8759,2259,591,0.638,0.0,,
4615,6,42095,413.6,366,180,2,821,820,8758,2258,591,0.638,0.0,,
4620,6,42095,414.1,366,180,2,821,820,8757,2257,591,0.638,0.0,,
4625,6,42095,414.6,366,180,2,821,820,8756,2256,591,0.638,0.0,,
4630,6,42096,415.1,366,180,2,821,820,8755,2255,591,0.638,0.0,,
4635,6,42096,415.6,366,180,2,821,820,8755,2255,591,0.638,0.0,,
4640,6,42096,416.1,366,180,2,821,820,8754,2254,591,0.638,0.0,,
4645,6,42096,416.6,366,180,2,821,820,8753,2253,591,0.638,0.0,,
4650,6,42096,417.1,366,180,2,821,820,8752,2252,591,0.638,0.0,,
4655,6,42097,417.6,366,180,2,821,820,8751,2251,591,0.638,0.0,,
4660,6,42097,418.1,366,180,2,821,820,8751,2251,591,0.638,0.0,,
4665,6,42097,418.6,366,180,2,821,820,8750,2250,591,0.638,0.0,,
4670,6,42097,419.1,366,180,2,821,820,8749,2249,591,0.638,0.0,,
4675,6,42097,419.6,366,180,2,821,820,8748,2248,591,0.638,0.0,,
4680,6,42097,420.2,366,180,2,821,820,8747,2247,591,0.638,0.0,,
4685,6,42098,420.7,366,180,2,821,820,8746,2246,591,0.638,0.0,,
4690,6,42098,421.2,366,180,2,821,820,8746,2246,591,0.638,0.0,,
4695,6,42098,421.7,366,180,2,821,820,8745,2245,591,0.638,0.0,,
4700,6,42098,422.2,366,180,2,821,820,8744,2244,591,0.638,0.0,,
4705,6,42098,422.7,366,180,2,821,820,8743,2243,591,0.638,0.0,,
4710,6,42098,423.2,366,180,2,821,820,8742,2242,591,0.638,0.0,,
4715,6,42099,423.7,366,180,2,821,820,8741,2241,591,0.638,0.0,,
4720,6,42099,424.2,366,180,2,821,820,8741,2241,591,0.638,0.0,,
4725,6,42099,424.7,366,180,2,821,820,8740,2240,591,0.638,0.0,,
4730,6,42099,425.2,366,180,2,821,820,8739,2239,591,0.638,0.0,,
4735,6,42099,425.7,366,180,2,821,820,8738,2238,591,0.638,0.0,,
4740,6,42099,426.3,366,180,2,821,820,8737,2237,591,0.638,0.0,,
4745,6,42100,426.8,366,180,2,821,820,8737,2237,591,0.638,0.0,,
4750,6,42100,427.3,366,180,2,821,820,8736,2236,591,0.638,0.0,,
4755,6,42100,427.8,366,180,2,821,820,8735,2235,591,0.638,0.0,,
4760,6,42100,428.3,366,180,2,821,820,8734,2234,591,0.638,0.0,,
4765,6,42100,428.8,366,180,2,821,820,8733,2233,591,0.638,0.0,,
4770,6,42101,429.3,366,180,2,820,820,8732,2232,591,0.638,0.0,,
4775,6,42101,429.8,366,180,2,820,820,8732,2232,591,0.638,0.0,,
4780,6,42101,430.3,366,180,2,820,820,8731,2231,591,0.638,0.0,,
4785,6,42101,430.8,366,180,2,820,820,8730,2230,591,0.638,0.0,,
4790,6,42101,431.3,366,180,2,820,820,8729,2229,591,0.638,0.0,,
4795,6,42101,431.8,366,180,2,820,820,8728,2228,591,0.638,0.0,,
4800,6,42102,432.4,366,180,2,820,820,8728,2228,591,0.638,0.0,,
4805,6,42102,432.9,366,180,2,820,820,8727,2227,591,0.638,0.0,,
4810,6,42102,433.4,366,180,2,820,820,8726,2226,591,0.638,0.0,,
4815,6,42102,433.9,366,180,2,820,820,8725,2225,591,0.638,0.0,,
4820,6,42102,434.4,366,180,2,820,820,8724,2224,591,0.638,0.0,,
4825,6,42102,434.9,366,180,2,820,820,8723,2223,591,0.638,0.0,,
4830,6,42103,435.4,366,180,2,820,820,8723,2223,591,0.638,0.0,,
4835,6,42103,435.9,366,180,2,820,820,8722,2222,591,0.638,0.0,,
4840,6,42103,436.4,366,180,2,820,820,8721,2221,591,0.638,0.0,,
4845,6,42103,436.9,366,180,2,820,820,8720,2220,591,0.638,0.0,,
4850,6,42103,437.4,366,180,2,820,820,8719,2219,591,0.638,0.0,,
4855,6,42103,437.9,366,180,2,820,820,8719,2219,591,0.638,0.0,,
4860,6,42104,438.5,366,180,2,820,820,8718,2218,591,0.638,0.0,,
4865,6,42104,439.0,366,180,2,820,820,8717,2217,591,0.638,0.0,,
4870,6,42104,439.5,366,180,2,820,820,8716,2216,591,0.638,0.0,,
4875,6,42104,440.0,366,180,2,820,820,8715,2215,591,0.638,0.0,,
4880,6,42104,440.5,366,180,2,820,820,8714,2214,591,0.638,0.0,,
4885,6,42105,441.0,366,180,2,820,820,8714,2214,591,0.638,0.0,,
4890,6,42105,441.5,366,180,2,820,820,8713,2213,591,0.638,0.0,,
4895,6,42105,442.0,366,180,2,820,819,8712,2212,591,0.638,0.0,,
4900,6,42105,442.5,366,180,2,820,819,8711,2211,591,0.638,0.0,,
4905,6,42105,443.0,366,180,2,820,819,8710,2210,591,0.639,0.0,,
4910,6,42105,443.5,366,180,2,820,819,8709,2209,591,0.639,0.0,,
4915,6,42106,444.0,366,180,2,820,819,8709,2209,591,0.639,0.0,,
4920,6,42106,444.6,366,180,2,820,819,8708,2208,591,0.639,0.0,,
4925,6,42106,445.1,366,180,2,820,819,8707,2207,591,0.639,0.0,,
4930,6,42106,445.6,366,180,2,820,819,8706,2206,591,0.639,0.0,,
4935,6,42106,446.1,366,180,2,820,819,8705,2205,591,0.639,0.0,,
4940,6,42106,446.6,366,180,2,820,819,8705,2205,591,0.639,0.0,,
4945,6,42107,447.1,366,180,2,820,819,8704,2204,591,0.639,0.0,,
4950,6,42107,447.6,366,180,2,820,819,8703,2203,591,0.639,0.0,,
4955,6,42107,448.1,366,180,2,820,819,8702,2202,591,0.639,0.0,,
4960,6,42107,448.6,366,180,2,820,819,8701,2201,591,0.639,0.0,,
4965,6,42107,449.1,366,180,2,820,819,8700,2200,591,0.639,0.0,,
4970,6,42107,449.6,366,180,2,820,819,8700,2200,591,0.639,0.0,,
4975,6,42108,450.2,366,180,2,820,819,8699,2199,591,0.639,0.0,,
4980,6,42108,450.7,366,180,2,820,819,8698,2198,591,0.639,0.0,,
4985,6,42108,451.2,366,180,2,820,819,8697,2197,591,0.639,0.0,,
4990,6,42108,451.7,366,180,2,820,819,8696,2196,591,0.639,0.0,,
4995,6,42108,452.2,366,180,2,820,819,8696,2196,591,0.639,0.0,,
5000,6,42108,452.7,366,180,2,820,819,8695,2195,591,0.639,0.0,,
5005,6,42109,453.2,366,180,2,820,819,8694,2194,591,0.639,0.0,,
5010,6,42109,453.7,366,180,2,820,819,8693,2193,591,0.639,0.0,,
5015,6,42109,454.2,366,180,2,820,819,8692,2192,591,0.639,0.0,,
5020,6,42109,454.7,366,180,2,820,819,8691,2191,591,0.639,0.0,,
5025,6,42109,455.2,366,180,2,820,819,8691,2191,591,0.639,0.0,,
5030,6,42110,455.8,366,180,2,820,819,8690,2190,590,0.639,0.0,,
