# Flight Simulation Results - C208B Flatwing
# Route: KSZT to KSFO
# Initial Fuel: 2200 lb
# Payload: 0 lb
# Cruise Altitude: 10000 ft
# Winds/Temps Source: No Wind
# Approach VAPP: 80.3 kts
# Approach VREF: 54.4 kts
# Generated: 2025-11-06 14:04:52
# Original Data Points: 1567
# Sampled Data Points (5-sec intervals): 1567
# Time Range: 0 - 14250 seconds
# Exact 5-second intervals, no skipped rows
# 
Time (s),Segment,Altitude (ft),Distance (NM),VKTAS (kts),VKIAS (kts),ROC (fpm),Thrust (lb),Drag (lb),Weight (lb),Fuel Remaining (lb),Fuel Flow (lb/hr),Mach,Gradient (%),VAPP (kts),VREF (kts)
13921,10,3156,682.7,182,173,-1500,947,951,5449,849,382,0.278,-13.8,,
13926,10,3031,683.0,182,174,-1500,950,954,5448,848,383,0.277,-13.9,,
13931,11,2959,683.2,174,167,-700,921,1175,5448,848,384,0.267,-6.7,80.3,
13936,11,2901,683.4,166,159,-700,1001,1070,5447,847,384,0.253,-7.1,80.3,
13941,11,2843,683.7,157,150,-700,567,972,5447,847,385,0.239,-7.5,80.3,
13946,11,2784,683.9,148,142,-700,451,880,5446,846,385,0.226,-7.9,80.3,
13951,11,2726,684.1,139,133,-700,338,795,5446,846,386,0.212,-8.4,80.3,
13956,11,2668,684.3,135,130,-700,277,747,5445,845,386,0.206,-8.7,80.3,
13961,11,2609,684.4,135,130,-700,277,747,5444,844,386,0.206,-8.7,80.3,
13966,11,2551,684.6,135,130,-700,277,747,5444,844,387,0.206,-8.7,80.3,
13971,11,2493,684.8,135,130,-700,276,747,5443,843,387,0.206,-8.7,80.3,
13976,11,2434,685.0,135,130,-700,276,747,5443,843,388,0.205,-8.7,80.3,
13981,11,2376,685.2,135,130,-700,275,747,5442,842,388,0.205,-8.7,80.3,
13986,11,2318,685.4,134,130,-700,275,747,5442,842,388,0.205,-8.7,80.3,
13991,11,2259,685.6,134,130,-700,275,747,5441,841,389,0.205,-8.7,80.3,
13996,11,2201,685.8,134,130,-700,274,747,5441,841,389,0.205,-8.7,80.3,
14001,11,2143,685.9,134,130,-700,274,747,5440,840,390,0.204,-8.7,80.3,
14006,11,2084,686.1,134,130,-700,274,747,5440,840,390,0.204,-8.7,80.3,
14011,11,2026,686.3,134,130,-700,273,747,5439,839,390,0.204,-8.7,80.3,
14016,11,1968,686.5,134,130,-700,273,747,5439,839,391,0.204,-8.7,80.3,
14021,11,1909,686.7,134,130,-700,273,747,5438,838,391,0.203,-8.7,80.3,
14026,11,1851,686.9,134,130,-700,272,747,5437,837,392,0.203,-8.8,80.3,
14031,11,1793,687.1,133,130,-700,272,747,5437,837,392,0.203,-8.8,80.3,
14036,11,1734,687.2,133,130,-700,272,747,5436,836,393,0.203,-8.8,80.3,
14041,11,1676,687.4,133,130,-700,271,747,5436,836,393,0.203,-8.8,80.3,
14046,11,1618,687.6,133,130,-700,271,747,5435,835,393,0.202,-8.8,80.3,
14051,11,1559,687.8,133,130,-700,270,747,5435,835,394,0.202,-8.8,80.3,
14056,11,1501,688.0,133,130,-700,270,747,5434,834,394,0.202,-8.8,80.3,
14061,11,1443,688.2,133,130,-700,270,747,5434,834,395,0.202,-8.8,80.3,
14066,11,1384,688.3,133,130,-700,269,747,5433,833,395,0.202,-8.8,80.3,
14071,11,1326,688.5,133,130,-700,269,747,5433,833,395,0.201,-8.8,80.3,
14076,11,1268,688.7,132,130,-700,269,747,5432,832,396,0.201,-8.8,80.3,
14081,11,1209,688.9,132,130,-700,268,747,5431,831,396,0.201,-8.8,80.3,
14086,11,1151,689.1,132,130,-700,268,747,5431,831,397,0.201,-8.8,80.3,
14091,11,1093,689.3,132,130,-700,268,747,5430,830,397,0.2,-8.9,80.3,
14096,11,1034,689.4,132,130,-700,267,747,5430,830,397,0.2,-8.9,80.3,
14100,12,982,689.6,128,126,-700,643,1140,5429,829,358,0.193,-9.2,80.3,54.4
14105,12,923,689.8,119,117,-700,478,1012,5429,829,398,0.18,-9.9,80.3,54.4
14110,12,865,689.9,110,108,-700,320,896,5428,828,399,0.166,-10.7,80.3,54.4
14115,12,807,690.1,101,100,-700,168,795,5428,828,399,0.153,-11.6,80.3,54.4
14120,12,748,690.2,92,91,-700,100,709,5427,827,399,0.139,-12.8,80.3,54.4
14125,12,690,690.3,83,82,-700,100,642,5427,827,400,0.126,-14.1,80.3,54.4
14130,12,632,690.4,74,73,-700,100,596,5426,826,400,0.112,-15.9,80.3,54.4
14135,12,573,690.5,65,65,-700,100,581,5425,825,401,0.099,-18.1,80.3,54.4
14140,12,515,690.6,56,56,-700,100,608,5425,825,401,0.085,-21.0,80.3,54.4
14145,12,457,690.7,55,54,-700,100,626,5424,824,402,0.083,-21.6,80.3,54.4
14150,12,398,690.8,55,54,-700,100,625,5424,824,402,0.083,-21.6,80.3,54.4
14155,12,340,690.9,55,54,-700,100,625,5423,823,402,0.083,-21.7,80.3,54.4
14160,12,282,690.9,55,54,-700,100,625,5423,823,403,0.083,-21.7,80.3,54.4
14165,12,223,691.0,55,54,-700,100,625,5422,822,403,0.083,-21.7,80.3,54.4
14170,12,165,691.1,55,54,-700,100,625,5421,821,404,0.083,-21.7,80.3,54.4
14175,12,107,691.2,55,54,-700,100,625,5421,821,404,0.082,-21.7,80.3,54.4
14180,12,48,691.2,54,54,-700,100,625,5420,820,404,0.082,-21.8,80.3,54.4
14185,13,6,691.3,52,52,-64,100,374,5420,820,283,0.079,-2.1,,54.4
14190,13,3,691.4,44,44,-23,100,311,5420,820,0,0.066,-0.9,,54.4
14195,13,2,691.4,37,37,-3,100,269,5420,820,0,0.056,-0.1,,54.4
14200,13,2,691.5,32,32,8,100,240,5420,820,0,0.048,0.4,,54.4
14205,13,3,691.5,27,27,13,100,220,5420,820,0,0.041,0.8,,54.4
14210,13,4,691.6,23,23,15,100,204,5420,820,0,0.035,1.1,,54.4
14215,13,5,691.6,20,20,15,100,193,5420,820,0,0.03,1.3,,54.4
14220,13,7,691.6,17,17,14,100,184,5420,820,0,0.025,1.5,,54.4
14225,13,8,691.6,14,14,13,100,177,5420,820,0,0.021,1.6,,54.4
14230,13,9,691.6,11,11,11,100,172,5420,820,0,0.017,1.7,,54.4
14235,13,10,691.7,9,9,9,100,168,5420,820,0,0.013,1.7,,54.4
14240,13,10,691.7,6,6,7,100,166,5420,820,0,0.009,1.8,,54.4
14245,13,11,691.7,4,4,4,100,164,5420,820,0,0.006,1.8,,54.4
14250,13,11,691.7,2,2,2,100,163,5420,820,0,0.003,1.8,,54.4
