aircraft,mod,flap,isa_dev,cruise_alt,mach,kias,payload,taxi_fuel,reserve_fuel,save_plot,initial_fuel_lb,takeoff_weight_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,cruise_vkias_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited,reserve_fuel_calc_lb
C208B,Flatwing,0,10,25000,0.0,150.0,1600,100,250,False,2200,8300,ok,,1108.0,383,1850,16903,181.06765779870096,135.0,16903,True,0.2925659464594439,False,350
C208B,Flatwing,0,10,25000,0.0,170.0,1867,100,250,False,2200,8567,ok,,1102.0,382,1850,16902,180.31850336745828,135.0,16902,True,0.29135275571386937,False,350
C208B,Flatwing,0,10,25000,0.0,165.0,1867,100,250,False,2200,8567,ok,,1102.0,382,1850,16902,180.31850336745828,135.0,16902,True,0.29135275571386937,False,350
C208B,Flatwing,0,10,25000,0.0,160.0,1867,100,250,False,2200,8567,ok,,1102.0,382,1850,16902,180.31850336745828,135.0,16902,True,0.29135275571386937,False,350
C208B,Flatwing,0,10,25000,0.0,155.0,1867,100,250,False,2200,8567,ok,,1102.0,382,1850,16902,180.31850336745828,135.0,16902,True,0.29135275571386937,False,350
C208B,Flatwing,0,10,25000,0.0,150.0,1867,100,250,False,2200,8567,ok,,1102.0,382,1850,16902,180.31850336745828,135.0,16902,True,0.29135275571386937,False,350
C208B,Flatwing,0,10,25000,0.0,170.0,2133,100,250,False,2117,8750,ok,,1045.0,365,1767,16903,179.52975300248968,134.0,16903,True,0.2900795068768332,False,350
C208B,Flatwing,0,10,25000,0.0,165.0,2133,100,250,False,2117,8750,ok,,1045.0,365,1767,16903,179.52975300248968,134.0,16903,True,0.2900795068768332,False,350
C208B,Flatwing,0,10,25000,0.0,160.0,2133,100,250,False,2117,8750,ok,,1045.0,365,1767,16903,179.52975300248968,134.0,16903,True,0.2900795068768332,False,350
C208B,Flatwing,0,10,25000,0.0,155.0,2133,100,250,False,2117,8750,ok,,1045.0,365,1767,16903,179.52975300248968,134.0,16903,True,0.2900795068768332,False,350
C208B,Flatwing,0,10,25000,0.0,150.0,2133,100,250,False,2117,8750,ok,,1045.0,365,1767,16903,179.52975300248968,134.0,16903,True,0.2900795068768332,False,350
C208B,Flatwing,0,10,25000,0.0,170.0,2400,100,250,False,1850,8750,ok,,879.0,309,1500,16903,178.69307445465054,134.0,16903,True,0.2887276234340468,False,350
